MOFname,Mof_volume
mof_unit_43400,8.48635201117501e-28
mof_unit_43401,4.849015733210982e-28
mof_unit_43402,7.929283315243347e-28
mof_unit_43403,9.113412617198785e-28
mof_unit_43404,7.176298042856755e-28
mof_unit_43405,4.973695795613357e-28
mof_unit_43406,5.255066164225602e-28
mof_unit_43407,2.397479366380919e-27
mof_unit_43408,4.968552839567686e-28
mof_unit_43409,5.44703627579522e-28
mof_unit_43410,5.0425231741954815e-28
mof_unit_43411,1.903792828946039e-27
mof_unit_43412,6.283832183345763e-28
mof_unit_43413,8.606636898555648e-28
mof_unit_43414,9.163089807715892e-28
mof_unit_43415,8.215188024015792e-28
mof_unit_43416,5.776160476018506e-28
mof_unit_43417,8.065220830957812e-28
mof_unit_43418,4.170045984215681e-28
mof_unit_43419,8.369111201431748e-28
mof_unit_43420,1.0794722830863516e-27
mof_unit_43421,7.999739352391254e-28
mof_unit_43422,2.3301710774901676e-27
mof_unit_43423,8.002338178164335e-28
mof_unit_43424,6.078420207186259e-28
mof_unit_43425,5.4808917024910905e-28
mof_unit_43426,6.524676495028865e-28
mof_unit_43427,1.3942859153073772e-27
mof_unit_43428,6.290634589820753e-28
mof_unit_43429,7.26168899616572e-28
mof_unit_43430,5.227503805067859e-28
mof_unit_43431,4.181076845274466e-27
mof_unit_43432,7.498698455640638e-28
mof_unit_43433,4.952729189704115e-28
mof_unit_43434,5.847753825342199e-28
mof_unit_43435,5.260892282401249e-28
mof_unit_43436,1.1186993375340056e-27
mof_unit_43437,6.270303893833633e-28
mof_unit_43438,5.381438057191567e-28
mof_unit_43439,6.3669715885693605e-28
mof_unit_43440,7.403742272280406e-28
mof_unit_43441,6.667675180956052e-28
mof_unit_43442,1.3121766345679334e-27
mof_unit_43443,3.0437528803769612e-27
mof_unit_43444,7.643638394879113e-28
mof_unit_43445,3.9576302236304256e-28
mof_unit_43446,7.98243034535852e-28
mof_unit_43447,7.368296416694296e-28
mof_unit_43448,1.1651759267811794e-27
mof_unit_43449,1.7925317123149793e-27
mof_unit_43450,8.430233770059034e-28
mof_unit_43451,1.0407102086741804e-27
mof_unit_43452,4.759664343249795e-28
mof_unit_43453,4.162472491247868e-28
mof_unit_43454,5.983481352919084e-28
mof_unit_43455,1.0797792986554454e-27
mof_unit_43456,5.766168218826298e-28
mof_unit_43457,3.9307730612040205e-28
mof_unit_43458,7.58894529604017e-28
mof_unit_43459,2.0958410828185387e-28
mof_unit_43460,8.987881510793694e-28
mof_unit_43461,6.695469031735819e-28
mof_unit_43462,4.969648319311761e-28
mof_unit_43463,9.091734243722689e-28
mof_unit_43464,1.0643944283571364e-27
mof_unit_43465,8.819956452948236e-28
mof_unit_43466,3.8434447222892524e-28
mof_unit_43467,6.365422688961543e-28
mof_unit_43468,4.678657554687451e-28
mof_unit_43469,9.54162415104042e-28
mof_unit_43470,4.542591457936928e-28
mof_unit_43471,6.046251667414357e-28
mof_unit_43472,1.3608032681195707e-27
mof_unit_43473,1.6307690468521236e-27
mof_unit_43474,5.819642099579443e-28
mof_unit_43475,1.7275755120599247e-27
mof_unit_43476,4.427375585552334e-28
mof_unit_43477,3.3196120182677053e-28
mof_unit_43478,1.4301173896726083e-27
mof_unit_43479,3.463004397670477e-28
mof_unit_43480,6.082932775807436e-28
mof_unit_43481,9.037874392654099e-28
mof_unit_43482,6.476887242862982e-28
mof_unit_43483,6.223065620662885e-28
mof_unit_43484,5.99359422804256e-28
mof_unit_43485,5.2362274881549e-28
mof_unit_43486,5.764581981484113e-28
mof_unit_43487,8.993849856695043e-28
mof_unit_43488,5.383493685911216e-28
mof_unit_43489,1.8055058836477874e-27
mof_unit_43490,8.746012595792775e-28
mof_unit_43491,2.967224973719882e-27
mof_unit_43492,1.3334351646862568e-27
mof_unit_43493,1.7513138812264966e-27
mof_unit_43494,4.609426227224345e-28
mof_unit_43495,6.79429132969978e-28
mof_unit_43496,9.814905917122124e-28
mof_unit_43497,1.507995605237157e-27
mof_unit_43498,5.096513045295491e-28
mof_unit_43499,2.8429511906439914e-28
mof_unit_43500,1.3609834734985185e-27
mof_unit_43501,3.5043082153261578e-28
mof_unit_43502,8.828755864240614e-28
mof_unit_43503,4.384353087039207e-28
mof_unit_43504,1.764022241742711e-27
mof_unit_43505,6.7163396085973e-28
mof_unit_43506,4.26119879610563e-28
mof_unit_43507,6.305996788162468e-28
mof_unit_43508,1.7756621302745125e-27
mof_unit_43509,3.9790466574691235e-28
mof_unit_43510,7.894057899046998e-28
mof_unit_43511,5.892790731189764e-28
mof_unit_43512,1.023237006991625e-27
mof_unit_43513,1.6450471366253527e-27
mof_unit_43514,8.126912048816665e-28
mof_unit_43515,6.236057784563559e-28
mof_unit_43516,3.364593604904814e-28
mof_unit_43517,9.162293626539728e-28
mof_unit_43518,5.628585825630707e-28
mof_unit_43519,8.50279849045746e-28
mof_unit_43520,8.282162815528915e-28
mof_unit_43521,6.331127925103685e-28
mof_unit_43522,5.768904556788369e-28
mof_unit_43523,6.044804199463628e-28
mof_unit_43524,6.908215772280901e-28
mof_unit_43525,7.727352215665309e-28
mof_unit_43526,1.5529078930491391e-27
mof_unit_43527,5.7153116824606205e-28
mof_unit_43528,1.4972210372749184e-27
mof_unit_43529,5.137146209294033e-28
mof_unit_43530,8.889841357403996e-28
mof_unit_43531,4.561855936545916e-28
mof_unit_43532,9.912563841288721e-28
mof_unit_43533,7.7289664791284735e-28
mof_unit_43534,9.87312523101858e-28
mof_unit_43535,5.342997985742812e-28
mof_unit_43536,6.351303415537889e-28
mof_unit_43537,7.411823063012768e-28
mof_unit_43538,6.832600733825043e-28
mof_unit_43539,7.055445621929058e-28
mof_unit_43540,5.161597898844866e-28
mof_unit_43541,7.214217456638408e-28
mof_unit_43542,6.452588233552293e-28
mof_unit_43543,3.543955592267953e-28
mof_unit_43544,1.1200573834819004e-27
mof_unit_43545,5.604969352762158e-28
mof_unit_43546,6.514616650044637e-28
mof_unit_43547,4.226792509474317e-28
mof_unit_43548,9.404972166929396e-28
mof_unit_43549,9.993309011038563e-28
mof_unit_43550,9.541916451649327e-28
mof_unit_43551,5.111185648054514e-28
mof_unit_43552,1.862560589395175e-27
mof_unit_43553,1.1423176978726458e-27
mof_unit_43554,3.8476227644238755e-27
mof_unit_43555,7.246177653284908e-28
mof_unit_43556,1.4145310862901241e-27
mof_unit_43557,2.0063816793338495e-27
mof_unit_43558,1.649727788665961e-27
mof_unit_43559,3.0889610916335287e-27
mof_unit_43560,4.268199741163043e-28
mof_unit_43561,5.740194658665669e-28
mof_unit_43562,9.68781632178897e-28
mof_unit_43563,2.5367880552380316e-28
mof_unit_43564,2.6165571717031756e-28
mof_unit_43565,3.203991066735227e-27
mof_unit_43566,9.610970795473835e-28
mof_unit_43567,6.6265549007612125e-28
mof_unit_43568,1.2078508898830992e-27
mof_unit_43569,5.5185315004644465e-28
mof_unit_43570,5.2296534063508385e-28
mof_unit_43571,8.382081077179015e-28
mof_unit_43572,4.2953026123124925e-28
mof_unit_43573,1.10220774682857e-27
mof_unit_43574,1.3811459795769894e-27
mof_unit_43575,9.061231836961346e-28
mof_unit_43576,3.97189942532985e-28
mof_unit_43577,5.7559170699763195e-28
mof_unit_43578,4.812584146939162e-28
mof_unit_43579,1.1142408656552424e-27
mof_unit_43580,5.2578805870329835e-28
mof_unit_43581,1.0418103743302542e-27
mof_unit_43582,3.1531870831345026e-28
mof_unit_43583,3.7494494940431683e-28
mof_unit_43584,2.724157882992974e-28
mof_unit_43585,8.874598012939414e-28
mof_unit_43586,5.619971455416562e-28
mof_unit_43587,2.3154249017663506e-27
mof_unit_43588,7.93558706454264e-28
mof_unit_43589,7.335623347822717e-28
mof_unit_43590,1.9066476771624123e-27
mof_unit_43591,6.070135258399776e-28
mof_unit_43592,2.9212762244721515e-28
mof_unit_43593,9.61682003409767e-28
mof_unit_43594,5.8888084313992305e-28
mof_unit_43595,1.3936844832744897e-27
mof_unit_43596,1.2431766790306332e-27
mof_unit_43597,4.601065638600826e-28
mof_unit_43598,1.9250706380220947e-27
mof_unit_43599,9.6777775106829e-28
mof_unit_43600,1.0676158662570367e-27
mof_unit_43601,5.036324229652853e-28
mof_unit_43602,6.065050010132161e-28
mof_unit_43603,8.4585871469369e-28
mof_unit_43604,1.179046076715205e-27
mof_unit_43605,8.44186069122937e-28
mof_unit_43606,1.6557523122865005e-27
mof_unit_43607,3.844734591181418e-27
mof_unit_43608,6.376290464591679e-28
mof_unit_43609,1.720870904279226e-27
mof_unit_43610,7.200319374769827e-28
mof_unit_43611,6.201848589396132e-28
mof_unit_43612,3.819702003074519e-28
mof_unit_43613,4.3713798136659435e-28
mof_unit_43614,9.838017680640055e-28
mof_unit_43615,5.051890791669141e-28
mof_unit_43616,5.8538606939841915e-28
mof_unit_43617,1.1851450914959057e-27
mof_unit_43618,4.688156011053534e-28
mof_unit_43619,5.135480083740314e-27
mof_unit_43620,1.649498143155577e-27
mof_unit_43621,1.05841153144002e-27
mof_unit_43622,9.00064137621713e-28
mof_unit_43623,6.940207965804483e-28
mof_unit_43624,3.0974770963438654e-27
mof_unit_43625,8.50489530123257e-28
mof_unit_43626,6.789941292746538e-28
mof_unit_43627,9.777087557412388e-28
mof_unit_43628,1.0458201730116676e-27
mof_unit_43629,1.3168465841390023e-27
mof_unit_43630,3.7740298685257093e-28
mof_unit_43631,6.6512579445662715e-28
mof_unit_43632,5.204704637773204e-28
mof_unit_43633,1.7239820278993703e-27
mof_unit_43634,5.989558669458028e-28
mof_unit_43635,4.172450126022778e-28
mof_unit_43636,7.882787026818821e-28
mof_unit_43637,8.267655651224644e-28
mof_unit_43638,4.910833054322154e-28
mof_unit_43639,2.5519389699428304e-27
mof_unit_43640,1.0002087083881109e-27
mof_unit_43641,3.8739636217938552e-28
mof_unit_43642,2.3996089919328606e-28
mof_unit_43643,3.456539049200776e-28
mof_unit_43644,7.885474847646455e-28
mof_unit_43645,9.873261468997473e-28
mof_unit_43646,2.558541539941023e-27
mof_unit_43647,2.8171598666150628e-27
mof_unit_43648,4.0051884605621193e-28
mof_unit_43649,3.8215170322287687e-28
mof_unit_43650,1.7286130616567023e-27
mof_unit_43651,1.0567307364387359e-27
mof_unit_43652,2.200254450074602e-27
mof_unit_43653,3.83698667734675e-28
mof_unit_43654,1.27680767241172e-27
mof_unit_43655,7.799030554769968e-28
mof_unit_43656,5.827092855378769e-28
mof_unit_43657,6.189538834178881e-28
mof_unit_43658,5.286690795863298e-28
mof_unit_43659,1.216208763387696e-27
mof_unit_43660,8.30713815505556e-28
mof_unit_43661,5.230626377736927e-28
mof_unit_43662,1.1867183232017117e-27
mof_unit_43663,1.9222660365515243e-27
mof_unit_43664,1.255422971203818e-27
mof_unit_43665,2.1478790202351844e-27
mof_unit_43666,9.756020254008616e-28
mof_unit_43667,9.286675607720154e-28
mof_unit_43668,5.202221665915706e-28
mof_unit_43669,6.0058067201390505e-28
mof_unit_43670,5.697767877017025e-28
mof_unit_43671,9.769134406191295e-28
mof_unit_43672,1.0171523159135455e-27
mof_unit_43673,1.2208440702231472e-27
mof_unit_43674,1.1631456907116234e-27
mof_unit_43675,5.237920285271832e-28
mof_unit_43676,6.137104366629374e-28
mof_unit_43677,2.843534788918069e-28
mof_unit_43678,1.775595379462378e-27
mof_unit_43679,7.7655728209325585e-28
mof_unit_43680,7.974462074450224e-28
mof_unit_43681,1.7226737551976723e-27
mof_unit_43682,7.416378365941209e-28
mof_unit_43683,7.923418548076307e-28
mof_unit_43684,4.048029727721266e-28
mof_unit_43685,1.053419797607551e-27
mof_unit_43686,6.995391077739543e-28
mof_unit_43687,4.822448313326457e-28
mof_unit_43688,1.0662640942437382e-27
mof_unit_43689,1.323410865824817e-27
mof_unit_43690,3.905744605784161e-28
mof_unit_43691,7.118900616799721e-28
mof_unit_43692,3.16117351343253e-28
mof_unit_43693,5.993149275299972e-28
mof_unit_43694,5.6596303630688265e-28
mof_unit_43695,9.682162526478727e-28
mof_unit_43696,6.2237899161807235e-28
mof_unit_43697,5.33233675891004e-28
mof_unit_43698,2.2352124714058363e-27
mof_unit_43699,1.572539443921807e-27
mof_unit_43700,1.1381813885246147e-27
mof_unit_43701,4.4980229483682945e-28
mof_unit_43702,3.2251938795871945e-28
mof_unit_43703,1.1358568024840828e-27
mof_unit_43704,9.37579573270221e-28
mof_unit_43705,1.912095242920056e-27
mof_unit_43706,2.2127100145609183e-27
mof_unit_43707,4.697342237228246e-28
mof_unit_43708,1.5586366968262334e-27
mof_unit_43709,7.77453729496753e-28
mof_unit_43710,1.2729631962593967e-27
mof_unit_43711,5.96706199486257e-28
mof_unit_43712,1.2431895298425718e-27
mof_unit_43713,6.5983665345835935e-28
mof_unit_43714,5.510837885674114e-28
mof_unit_43715,8.157025532695427e-28
mof_unit_43716,8.099285335764435e-28
mof_unit_43717,4.4790319541565735e-28
mof_unit_43718,2.321226215631215e-28
mof_unit_43719,3.4636465179921746e-28
mof_unit_43720,4.076133044066077e-28
mof_unit_43721,7.078386228684933e-28
mof_unit_43722,3.2032869636688013e-27
mof_unit_43723,4.67951167532448e-27
mof_unit_43724,6.899919043858987e-28
mof_unit_43725,1.28179969548195e-27
mof_unit_43726,3.659611437268534e-28
mof_unit_43727,6.393483585897072e-28
mof_unit_43728,5.882529913397799e-28
mof_unit_43729,8.029311178788937e-28
mof_unit_43730,1.1312838832031279e-27
mof_unit_43731,7.557566822517195e-28
mof_unit_43732,6.471552105095772e-28
mof_unit_43733,8.265267767244893e-28
mof_unit_43734,3.8633743287705647e-28
mof_unit_43735,3.7977494018096124e-28
mof_unit_43736,1.799380280473953e-27
mof_unit_43737,8.62777142992716e-28
mof_unit_43738,4.347089972365783e-28
mof_unit_43739,3.1324998600713005e-27
mof_unit_43740,5.098346199571897e-28
mof_unit_43741,4.901325852780302e-28
mof_unit_43742,1.746816511359892e-27
mof_unit_43743,1.4109514185798629e-27
mof_unit_43744,2.6636661978110144e-28
mof_unit_43745,1.1422908790014465e-27
mof_unit_43746,6.5142551368644235e-28
mof_unit_43747,3.7758117561382133e-28
mof_unit_43748,9.21473626805988e-28
mof_unit_43749,5.834784390524391e-28
mof_unit_43750,1.9844667349697194e-27
mof_unit_43751,8.431075833865861e-28
mof_unit_43752,3.389539382018419e-28
mof_unit_43753,6.352207828173685e-28
mof_unit_43754,5.4796185517516735e-28
mof_unit_43755,3.235766690444544e-27
mof_unit_43756,4.503362801963311e-28
mof_unit_43757,1.957324820039032e-27
mof_unit_43758,3.5037632289466205e-28
mof_unit_43759,2.8552288471852747e-28
mof_unit_43760,1.3337890819065346e-27
mof_unit_43761,6.491743343095034e-28
mof_unit_43762,3.9760568947594996e-28
mof_unit_43763,5.520621750136688e-28
mof_unit_43764,3.04443645013333e-28
mof_unit_43765,1.2214215811669013e-27
mof_unit_43766,1.6677082465296033e-27
mof_unit_43767,7.025772967644307e-28
mof_unit_43768,9.30599216187719e-28
mof_unit_43769,6.509685206309413e-28
mof_unit_43770,5.609043055646912e-28
mof_unit_43771,3.1441266933750316e-28
mof_unit_43772,5.715181390469359e-28
mof_unit_43773,8.99498506330196e-28
mof_unit_43774,6.630113895420833e-28
mof_unit_43775,4.322782243312053e-28
mof_unit_43776,1.2264576352050417e-27
mof_unit_43777,7.482988482270961e-28
mof_unit_43778,1.2403082094062312e-27
mof_unit_43779,4.459735290270919e-28
mof_unit_43780,1.190291228898675e-27
mof_unit_43781,2.1875051882245358e-27
mof_unit_43782,5.027920615319072e-28
mof_unit_43783,7.971853610119501e-28
mof_unit_43784,2.0886466919545103e-27
mof_unit_43785,2.984680356647446e-28
mof_unit_43786,5.3198421575180875e-28
mof_unit_43787,1.4925454649120635e-27
mof_unit_43788,1.827391955609745e-27
mof_unit_43789,5.5456186673106495e-28
mof_unit_43790,3.4522550619436306e-28
mof_unit_43791,6.065041329777691e-28
mof_unit_43792,6.270875090560472e-28
mof_unit_43793,4.137878469015044e-28
mof_unit_43794,9.332932355405278e-28
mof_unit_43795,1.287445336898072e-27
mof_unit_43796,4.490541665038914e-28
mof_unit_43797,6.844441584751027e-28
mof_unit_43798,4.087984725533952e-28
mof_unit_43799,4.251716943872938e-28
mof_unit_43800,8.734138211020574e-28
mof_unit_43801,6.513624709623322e-28
mof_unit_43802,4.252012588409429e-28
mof_unit_43803,4.956128073692362e-28
mof_unit_43804,7.719913597550947e-28
mof_unit_43805,7.3514291204124345e-28
mof_unit_43806,1.1790536967609315e-27
mof_unit_43807,9.873771395535717e-28
mof_unit_43808,3.2670482259531877e-28
mof_unit_43809,1.2360861739625892e-27
mof_unit_43810,7.001171044948946e-28
mof_unit_43811,6.442521007555771e-28
mof_unit_43812,6.692551694615231e-28
mof_unit_43813,1.2411086957257992e-27
mof_unit_43814,7.699126116731011e-28
mof_unit_43815,8.379911778594346e-28
mof_unit_43816,7.624787657130493e-28
mof_unit_43817,7.503941147721112e-28
mof_unit_43818,2.1200363178914303e-27
mof_unit_43819,1.0461759460694877e-27
mof_unit_43820,4.190892883163626e-28
mof_unit_43821,7.4125336543012395e-28
mof_unit_43822,1.752743982920846e-27
mof_unit_43823,2.142092921831689e-27
mof_unit_43824,5.099386440735294e-28
mof_unit_43825,4.193422428244932e-28
mof_unit_43826,7.439845205180975e-28
mof_unit_43827,7.301676052478397e-28
mof_unit_43828,6.496710678300103e-28
mof_unit_43829,1.0255030749136271e-27
mof_unit_43830,3.27859052067871e-28
mof_unit_43831,3.8108546137314156e-28
mof_unit_43832,3.1279136485514436e-27
mof_unit_43833,1.0896607947993029e-27
mof_unit_43834,2.966779012383424e-28
mof_unit_43835,3.2302415662349982e-27
mof_unit_43836,1.2032015660190674e-27
mof_unit_43837,1.0181523826065246e-27
mof_unit_43838,5.007014344899252e-28
mof_unit_43839,1.2703428169987179e-27
mof_unit_43840,8.545235507989838e-28
mof_unit_43841,1.1538575722996673e-27
mof_unit_43842,1.0656973910612034e-27
mof_unit_43843,6.714135636472184e-28
mof_unit_43844,2.0687317632459333e-27
mof_unit_43845,4.943310824658642e-28
mof_unit_43846,1.2736880229488641e-27
mof_unit_43847,9.310797863696978e-28
mof_unit_43848,1.0666451712108885e-27
mof_unit_43849,4.6153736215739285e-28
mof_unit_43850,7.597790895878922e-28
mof_unit_43851,3.69927073636395e-28
mof_unit_43852,1.604805743416336e-27
mof_unit_43853,7.740328314413697e-28
mof_unit_43854,2.0289981973509622e-27
mof_unit_43855,7.0219545531669685e-28
mof_unit_43856,1.6621800204540706e-27
mof_unit_43857,1.3869402421669786e-27
mof_unit_43858,6.953812017538765e-28
mof_unit_43859,6.875541372511748e-28
mof_unit_43860,8.897867104643466e-28
mof_unit_43861,1.3055735639274772e-27
mof_unit_43862,8.496818611448621e-28
mof_unit_43863,9.89606577366287e-28
mof_unit_43864,1.2342005619429472e-27
mof_unit_43865,1.39634350165666e-27
mof_unit_43866,4.1531017886128905e-28
mof_unit_43867,4.779104559606571e-28
mof_unit_43868,1.3120664722481882e-27
mof_unit_43869,1.0852359407356533e-27
mof_unit_43870,1.1123721155659196e-27
mof_unit_43871,8.059306829959405e-28
mof_unit_43872,4.378076439522145e-28
mof_unit_43873,5.119192898338586e-28
mof_unit_43874,7.257311006707407e-28
mof_unit_43875,8.853162379524442e-28
mof_unit_43876,2.3767489621263618e-27
mof_unit_43877,2.1416190336463396e-27
mof_unit_43878,6.635404230296388e-28
mof_unit_43879,5.012134335410053e-28
mof_unit_43880,8.858585525231966e-28
mof_unit_43881,7.663072429830394e-28
mof_unit_43882,4.127905543223335e-28
mof_unit_43883,9.200464195769192e-28
mof_unit_43884,1.1675811663166487e-27
mof_unit_43885,5.120612391387354e-28
mof_unit_43886,1.4711161654537435e-27
mof_unit_43887,9.484546877314662e-28
mof_unit_43888,1.0542099449988085e-27
mof_unit_43889,4.240127533622757e-28
mof_unit_43890,3.5620138881813497e-28
mof_unit_43891,5.016192493701467e-28
mof_unit_43892,4.616161874253277e-28
mof_unit_43893,9.46407438061127e-28
mof_unit_43894,6.846260689844569e-28
mof_unit_43895,5.287604130381993e-28
mof_unit_43896,1.1436566794970313e-27
mof_unit_43897,8.23751183261099e-28
mof_unit_43898,9.06211915259905e-28
mof_unit_43899,2.1647302850371822e-27
mof_unit_43900,4.155276724461404e-28
mof_unit_43901,6.96322588812626e-28
mof_unit_43902,7.250109651375637e-28
mof_unit_43903,4.703283030339338e-28
mof_unit_43904,5.128584870745917e-28
mof_unit_43905,8.250785696431014e-28
mof_unit_43906,1.5987888673219133e-27
mof_unit_43907,8.530346536353788e-28
mof_unit_43908,7.5023201210791e-28
mof_unit_43909,9.924458330878224e-28
mof_unit_43910,9.199439573071106e-28
mof_unit_43911,6.238225169117631e-28
mof_unit_43912,1.1057850730160906e-27
mof_unit_43913,9.280836573211496e-28
mof_unit_43914,5.178949283193116e-28
mof_unit_43915,3.9019916035150573e-28
mof_unit_43916,8.262296321113627e-28
mof_unit_43917,1.6493986376148487e-27
mof_unit_43918,9.279880175574969e-28
mof_unit_43919,8.051258034975742e-28
mof_unit_43920,5.097178596385238e-28
mof_unit_43921,7.9425777529248475e-28
